1.041038635652512312e+00 5.710151088424026966e-01 5.225760741159319878e-01 4.974721809849143028e-01 4.756486932747066021e-01 4.577656872570514679e-01 4.436135394498705864e-01 4.293933785520493984e-01 4.163940618745982647e-01 4.051142253447324038e-01 3.964410459157079458e-01 3.865957243833690882e-01 3.788627225439995527e-01 3.701529644895344973e-01 3.622017945162951946e-01 3.573250409681349993e-01 3.496304382570087910e-01 3.445188722107559443e-01 3.373670626897364855e-01 3.346941750496625900e-01 3.286992469802498817e-01 3.215296259149909019e-01 3.155112012755125761e-01 3.118790497537702322e-01 3.064324406441301107e-01 3.031210419721901417e-01 2.984019555151462555e-01 2.929114634171128273e-01 2.889899141155183315e-01 2.848097314126789570e-01 2.816216303035616875e-01 2.766863580327481031e-01 2.731006203684955835e-01 2.694242657162249088e-01 2.672816626727581024e-01 2.595583046786487103e-01 2.559561152011156082e-01 2.554050236940383911e-01 2.547230157069861889e-01 2.535342494957149029e-01 2.526436683256179094e-01 2.516233923379331827e-01 2.514322912320494652e-01 2.506616357713937759e-01 2.496115397661924362e-01 2.479035158175975084e-01 2.479387680068612099e-01 2.480693024117499590e-01 2.479606904089450836e-01 2.479310950729995966e-01
4.939275085926055908e-01 4.276300072669982910e-01 4.133716523647308350e-01 3.879735469818115234e-01 3.875192403793334961e-01 3.751006722450256348e-01 3.727515637874603271e-01 3.485422134399414062e-01 3.515848815441131592e-01 3.503195047378540039e-01 3.441247940063476562e-01 3.461122512817382812e-01 3.498577475547790527e-01 3.339540660381317139e-01 3.398703634738922119e-01 3.385382890701293945e-01 3.368636667728424072e-01 3.358210325241088867e-01 3.262870013713836670e-01 3.286706209182739258e-01 3.328419029712677002e-01 3.256168961524963379e-01 3.277185559272766113e-01 3.200969696044921875e-01 3.379406630992889404e-01 3.244544863700866699e-01 3.279813230037689209e-01 3.330170512199401855e-01 3.357775211334228516e-01 3.223829865455627441e-01 3.413963019847869873e-01 3.325829803943634033e-01 3.262380063533782959e-01 3.253673315048217773e-01 3.278324604034423828e-01 3.296595215797424316e-01 3.339429497718811035e-01 3.311906158924102783e-01 3.319699168205261230e-01 3.290985226631164551e-01 3.327437341213226318e-01 3.348190188407897949e-01 3.360771536827087402e-01 3.323656022548675537e-01 3.369325995445251465e-01 3.398555517196655273e-01 3.375674486160278320e-01 3.404029011726379395e-01 3.406727313995361328e-01 3.410050868988037109e-01
